id,sequence_number,cue_number,name,fade,delay,trigger,command,part,fixture_ids,channel_ids,patch_target_keys,fixture_details,references,source_file,is_main_cue_list
cue:10:1:Studio54_main_sequences.xml:2,10,1,lidi,1.5,,,,,1 2 3 4 5 6 7 8 11 12 13 14 15 16 17 18 21 9 10 19 20 22 23 24 25 26 41 42 43 44 45 46 47 48 49 50 51 52 61 62 63 64 65 66 71 72 73 74 75 76 77 78 31 32,31 32,fixture:1 | fixture:2 | fixture:3 | fixture:4 | fixture:5 | fixture:6 | fixture:7 | fixture:8 | fixture:11 | fixture:12 | fixture:13 | fixture:14 | fixture:15 | fixture:16 | fixture:17 | fixture:18 | fixture:21 | subfixture:21:2 | subfixture:21:3 | subfixture:21:4 | subfixture:21:5 | subfixture:21:6 | subfixture:21:7 | subfixture:21:8 | subfixture:21:9 | subfixture:21:10 | subfixture:21:11 | subfixture:21:12 | subfixture:21:13 | subfixture:21:14 | subfixture:21:15 | subfixture:21:16 | subfixture:21:17 | subfixture:21:18 | subfixture:21:19 | subfixture:21:20 | subfixture:21:21 | subfixture:21:22 | subfixture:21:23 | fixture:22 | subfixture:22:2 | subfixture:22:3 | subfixture:22:4 | subfixture:22:5 | subfixture:22:6 | subfixture:22:7 | subfixture:22:8 | subfixture:22:9 | subfixture:22:10 | subfixture:22:11 | subfixture:22:12 | subfixture:22:13 | subfixture:22:14 | subfixture:22:15 | subfixture:22:16 | subfixture:22:17 | subfixture:22:18 | subfixture:22:19 | subfixture:22:20 | subfixture:22:21 | subfixture:22:22 | subfixture:22:23 | fixture:23 | subfixture:23:2 | subfixture:23:3 | subfixture:23:4 | subfixture:23:5 | subfixture:23:6 | subfixture:23:7 | subfixture:23:8 | subfixture:23:9 | subfixture:23:10 | subfixture:23:11 | subfixture:23:12 | subfixture:23:13 | subfixture:23:14 | subfixture:23:15 | subfixture:23:16 | subfixture:23:17 | subfixture:23:18 | subfixture:23:19 | subfixture:23:20 | subfixture:23:21 | subfixture:23:22 | subfixture:23:23 | fixture:24 | subfixture:24:2 | subfixture:24:3 | subfixture:24:4 | subfixture:24:5 | subfixture:24:6 | subfixture:24:7 | subfixture:24:8 | subfixture:24:9 | subfixture:24:10 | subfixture:24:11 | subfixture:24:12 | subfixture:24:13 | subfixture:24:14 | subfixture:24:15 | subfixture:24:16 | subfixture:24:17 | subfixture:24:18 | subfixture:24:19 | subfixture:24:20 | subfixture:24:21 | subfixture:24:22 | subfixture:24:23 | fixture:25 | subfixture:25:2 | subfixture:25:3 | subfixture:25:4 | subfixture:25:5 | subfixture:25:6 | subfixture:25:7 | subfixture:25:8 | subfixture:25:9 | subfixture:25:10 | subfixture:25:11 | subfixture:25:12 | subfixture:25:13 | subfixture:25:14 | subfixture:25:15 | subfixture:25:16 | subfixture:25:17 | subfixture:25:18 | subfixture:25:19 | subfixture:25:20 | subfixture:25:21 | subfixture:25:22 | subfixture:25:23 | fixture:26 | subfixture:26:2 | subfixture:26:3 | subfixture:26:4 | subfixture:26:5 | subfixture:26:6 | subfixture:26:7 | subfixture:26:8 | subfixture:26:9 | subfixture:26:10 | subfixture:26:11 | subfixture:26:12 | subfixture:26:13 | subfixture:26:14 | subfixture:26:15 | subfixture:26:16 | subfixture:26:17 | subfixture:26:18 | subfixture:26:19 | subfixture:26:20 | subfixture:26:21 | subfixture:26:22 | subfixture:26:23 | fixture:41 | fixture:42 | fixture:43 | fixture:44 | fixture:45 | fixture:46 | fixture:47 | fixture:48 | fixture:49 | fixture:50 | fixture:51 | fixture:52 | fixture:61 | fixture:62 | fixture:63 | fixture:64 | fixture:65 | fixture:66 | fixture:71 | fixture:72 | fixture:73 | fixture:74 | fixture:75 | fixture:76 | fixture:77 | fixture:78 | channel:31 | channel:32,1 | Fixture 1 || 2 | Fixture 2 || 3 | Fixture 3 || 4 | Fixture 4 || 5 | Fixture 5 || 6 | Fixture 6 || 7 | Fixture 7 || 8 | Fixture 8 || 11 | Fixture 11 || 12 | Fixture 12 || 13 | Fixture 13 || 14 | Fixture 14 || 15 | Fixture 15 || 16 | Fixture 16 || 17 | Fixture 17 || 18 | Fixture 18 || 21 | Fixture 21 || 9 | Fixture 9 || 10 | Fixture 10 || 19 | Fixture 19 || 20 | Fixture 20 || 22 | Fixture 22 || 23 | Fixture 23 || 24 | Fixture 24 || 25 | Fixture 25 || 26 | Fixture 26 || 41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001 || 42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023 || 43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045 || 44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067 || 45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089 || 46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111 || 47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001 || 48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023 || 49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045 || 50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067 || 51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089 || 52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111 || 61 | HotboxW8 1 | 14 Hotbox RGBW 8 channel | 2.217 || 62 | HotboxW8 2 | 14 Hotbox RGBW 8 channel | 2.225 || 63 | HotboxW8 3 | 14 Hotbox RGBW 8 channel | 2.233 || 64 | HotboxW8 4 | 14 Hotbox RGBW 8 channel | 2.241 || 65 | HotboxW8 5 | 14 Hotbox RGBW 8 channel | 2.249 || 66 | HotboxW8 6 | 14 Hotbox RGBW 8 channel | 2.257 || 71 | HelM1 1 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.001 || 72 | HelM1 2 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.004 || 73 | HelM1 3 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.007 || 74 | HelM1 4 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.010 || 75 | HelM1 5 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.013 || 76 | HelM1 6 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.016 || 77 | HelM1 7 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.019 || 78 | HelM1 8 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.022 || 31 | Fixture 31 || 32 | Fixture 32,preset:0.52 | preset:0.54 | preset:0.86 | preset:0.50 | preset:0.51 | preset:0.49,exports\Studio54_main_sequences.xml,True
cue:10:2:Studio54_main_sequences.xml:3,10,2,Miki tma,10,,,,,11 12 16 17 18 65,,fixture:11 | fixture:12 | fixture:16 | fixture:17 | fixture:18 | fixture:65,11 | Fixture 11 || 12 | Fixture 12 || 16 | Fixture 16 || 17 | Fixture 17 || 18 | Fixture 18 || 65 | HotboxW8 5 | 14 Hotbox RGBW 8 channel | 2.249,,exports\Studio54_main_sequences.xml,True
cue:10:3:Studio54_main_sequences.xml:4,10,3,zpet spot miki,,,,,,18,,fixture:18,18 | Fixture 18,,exports\Studio54_main_sequences.xml,True
cue:10:4:Studio54_main_sequences.xml:5,10,4,zabouhne dvere,,,,,,18 667,,fixture:18 | fixture:667,18 | Fixture 18 || 667 | voko | 17 Arcsource 12 RGB 00 | 9.430,,exports\Studio54_main_sequences.xml,True
cue:10:5:Studio54_main_sequences.xml:6,10,5,lidi pryc s hudbou,8,,Follow,,,1 5 7 21 2 3 4 6 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 41 42 43 44 45 46 47 48 49 50 51 52 61 62 63 64 65 66 32,32,fixture:1 | fixture:5 | fixture:7 | fixture:21 | subfixture:21:2 | subfixture:21:3 | subfixture:21:4 | subfixture:21:5 | subfixture:21:6 | subfixture:21:7 | subfixture:21:8 | subfixture:21:9 | subfixture:21:10 | subfixture:21:11 | subfixture:21:12 | subfixture:21:13 | subfixture:21:14 | subfixture:21:15 | subfixture:21:16 | subfixture:21:17 | subfixture:21:18 | subfixture:21:19 | subfixture:21:20 | subfixture:21:21 | subfixture:21:22 | subfixture:21:23 | fixture:22 | subfixture:22:2 | subfixture:22:3 | subfixture:22:4 | subfixture:22:5 | subfixture:22:6 | subfixture:22:7 | subfixture:22:8 | subfixture:22:9 | subfixture:22:10 | subfixture:22:11 | subfixture:22:12 | subfixture:22:13 | subfixture:22:14 | subfixture:22:15 | subfixture:22:16 | subfixture:22:17 | subfixture:22:18 | subfixture:22:19 | subfixture:22:20 | subfixture:22:21 | subfixture:22:22 | subfixture:22:23 | fixture:23 | subfixture:23:2 | subfixture:23:3 | subfixture:23:4 | subfixture:23:5 | subfixture:23:6 | subfixture:23:7 | subfixture:23:8 | subfixture:23:9 | subfixture:23:10 | subfixture:23:11 | subfixture:23:12 | subfixture:23:13 | subfixture:23:14 | subfixture:23:15 | subfixture:23:16 | subfixture:23:17 | subfixture:23:18 | subfixture:23:19 | subfixture:23:20 | subfixture:23:21 | subfixture:23:22 | subfixture:23:23 | fixture:24 | subfixture:24:2 | subfixture:24:3 | subfixture:24:4 | subfixture:24:5 | subfixture:24:6 | subfixture:24:7 | subfixture:24:8 | subfixture:24:9 | subfixture:24:10 | subfixture:24:11 | subfixture:24:12 | subfixture:24:13 | subfixture:24:14 | subfixture:24:15 | subfixture:24:16 | subfixture:24:17 | subfixture:24:18 | subfixture:24:19 | subfixture:24:20 | subfixture:24:21 | subfixture:24:22 | subfixture:24:23 | fixture:25 | subfixture:25:2 | subfixture:25:3 | subfixture:25:4 | subfixture:25:5 | subfixture:25:6 | subfixture:25:7 | subfixture:25:8 | subfixture:25:9 | subfixture:25:10 | subfixture:25:11 | subfixture:25:12 | subfixture:25:13 | subfixture:25:14 | subfixture:25:15 | subfixture:25:16 | subfixture:25:17 | subfixture:25:18 | subfixture:25:19 | subfixture:25:20 | subfixture:25:21 | subfixture:25:22 | subfixture:25:23 | fixture:26 | subfixture:26:2 | subfixture:26:3 | subfixture:26:4 | subfixture:26:5 | subfixture:26:6 | subfixture:26:7 | subfixture:26:8 | subfixture:26:9 | subfixture:26:10 | subfixture:26:11 | subfixture:26:12 | subfixture:26:13 | subfixture:26:14 | subfixture:26:15 | subfixture:26:16 | subfixture:26:17 | subfixture:26:18 | subfixture:26:19 | subfixture:26:20 | subfixture:26:21 | subfixture:26:22 | subfixture:26:23 | fixture:41 | fixture:42 | fixture:43 | fixture:44 | fixture:45 | fixture:46 | fixture:47 | fixture:48 | fixture:49 | fixture:50 | fixture:51 | fixture:52 | fixture:61 | fixture:62 | fixture:63 | fixture:64 | fixture:65 | fixture:66 | channel:32,1 | Fixture 1 || 5 | Fixture 5 || 7 | Fixture 7 || 21 | Fixture 21 || 2 | Fixture 2 || 3 | Fixture 3 || 4 | Fixture 4 || 6 | Fixture 6 || 8 | Fixture 8 || 9 | Fixture 9 || 10 | Fixture 10 || 11 | Fixture 11 || 12 | Fixture 12 || 13 | Fixture 13 || 14 | Fixture 14 || 15 | Fixture 15 || 16 | Fixture 16 || 17 | Fixture 17 || 18 | Fixture 18 || 19 | Fixture 19 || 20 | Fixture 20 || 22 | Fixture 22 || 23 | Fixture 23 || 24 | Fixture 24 || 25 | Fixture 25 || 26 | Fixture 26 || 41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001 || 42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023 || 43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045 || 44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067 || 45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089 || 46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111 || 47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001 || 48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023 || 49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045 || 50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067 || 51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089 || 52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111 || 61 | HotboxW8 1 | 14 Hotbox RGBW 8 channel | 2.217 || 62 | HotboxW8 2 | 14 Hotbox RGBW 8 channel | 2.225 || 63 | HotboxW8 3 | 14 Hotbox RGBW 8 channel | 2.233 || 64 | HotboxW8 4 | 14 Hotbox RGBW 8 channel | 2.241 || 65 | HotboxW8 5 | 14 Hotbox RGBW 8 channel | 2.249 || 66 | HotboxW8 6 | 14 Hotbox RGBW 8 channel | 2.257 || 32 | Fixture 32,,exports\Studio54_main_sequences.xml,True
cue:10:6:Studio54_main_sequences.xml:7,10,6,najezd strobo,15,,Timecode,,,14 15 111 3 4 5 6 7 8 9 10 11 12 13 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 112 41 42 43 44 45 46 47 48 49 50 51 52 65,,fixture:14 | fixture:15 | fixture:111 | subfixture:111:3 | subfixture:111:4 | subfixture:111:5 | subfixture:111:6 | subfixture:111:7 | subfixture:111:8 | subfixture:111:9 | subfixture:111:10 | subfixture:111:11 | subfixture:111:12 | subfixture:111:13 | subfixture:111:14 | subfixture:111:15 | subfixture:111:16 | subfixture:111:17 | subfixture:111:18 | subfixture:111:20 | subfixture:111:21 | subfixture:111:22 | subfixture:111:23 | subfixture:111:24 | subfixture:111:25 | subfixture:111:26 | subfixture:111:27 | subfixture:111:28 | subfixture:111:29 | subfixture:111:30 | subfixture:111:31 | subfixture:111:32 | fixture:112 | subfixture:112:3 | subfixture:112:4 | subfixture:112:5 | subfixture:112:6 | subfixture:112:7 | subfixture:112:8 | subfixture:112:9 | subfixture:112:10 | subfixture:112:11 | subfixture:112:12 | subfixture:112:13 | subfixture:112:14 | subfixture:112:15 | subfixture:112:16 | subfixture:112:17 | subfixture:112:18 | subfixture:112:20 | subfixture:112:21 | subfixture:112:22 | subfixture:112:23 | subfixture:112:24 | subfixture:112:25 | subfixture:112:26 | subfixture:112:27 | subfixture:112:28 | subfixture:112:29 | subfixture:112:30 | subfixture:112:31 | subfixture:112:32 | fixture:41 | fixture:42 | fixture:43 | fixture:44 | fixture:45 | fixture:46 | fixture:47 | fixture:48 | fixture:49 | fixture:50 | fixture:51 | fixture:52 | fixture:65,14 | Fixture 14 || 15 | Fixture 15 || 111 | Fixture 111 || 3 | Fixture 3 || 4 | Fixture 4 || 5 | Fixture 5 || 6 | Fixture 6 || 7 | Fixture 7 || 8 | Fixture 8 || 9 | Fixture 9 || 10 | Fixture 10 || 11 | Fixture 11 || 12 | Fixture 12 || 13 | Fixture 13 || 16 | Fixture 16 || 17 | Fixture 17 || 18 | Fixture 18 || 20 | Fixture 20 || 21 | Fixture 21 || 22 | Fixture 22 || 23 | Fixture 23 || 24 | Fixture 24 || 25 | Fixture 25 || 26 | Fixture 26 || 27 | Fixture 27 || 28 | Fixture 28 || 29 | Fixture 29 || 30 | Fixture 30 || 31 | Fixture 31 || 32 | Fixture 32 || 112 | Fixture 112 || 41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001 || 42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023 || 43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045 || 44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067 || 45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089 || 46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111 || 47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001 || 48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023 || 49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045 || 50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067 || 51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089 || 52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111 || 65 | HotboxW8 5 | 14 Hotbox RGBW 8 channel | 2.249,preset:0.26 | preset:0.34,exports\Studio54_main_sequences.xml,True
cue:10:7:Studio54_main_sequences.xml:8,10,7,Zebrik leze nahoru,6,,,,,11 27 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 28,,fixture:11 | fixture:27 | subfixture:27:2 | subfixture:27:3 | subfixture:27:4 | subfixture:27:5 | subfixture:27:6 | subfixture:27:7 | subfixture:27:8 | subfixture:27:9 | subfixture:27:10 | subfixture:27:11 | subfixture:27:12 | subfixture:27:13 | subfixture:27:14 | subfixture:27:15 | subfixture:27:16 | subfixture:27:17 | subfixture:27:18 | subfixture:27:19 | subfixture:27:20 | subfixture:27:21 | subfixture:27:22 | subfixture:27:23 | fixture:28 | subfixture:28:2 | subfixture:28:3 | subfixture:28:4 | subfixture:28:5 | subfixture:28:6 | subfixture:28:7 | subfixture:28:8 | subfixture:28:9 | subfixture:28:10 | subfixture:28:11 | subfixture:28:12 | subfixture:28:13 | subfixture:28:14 | subfixture:28:15 | subfixture:28:16 | subfixture:28:17 | subfixture:28:18 | subfixture:28:19 | subfixture:28:20 | subfixture:28:21 | subfixture:28:22 | subfixture:28:23,11 | Fixture 11 || 27 | Fixture 27 || 2 | Fixture 2 || 3 | Fixture 3 || 4 | Fixture 4 || 5 | Fixture 5 || 6 | Fixture 6 || 7 | Fixture 7 || 8 | Fixture 8 || 9 | Fixture 9 || 10 | Fixture 10 || 12 | Fixture 12 || 13 | Fixture 13 || 14 | Fixture 14 || 15 | Fixture 15 || 16 | Fixture 16 || 17 | Fixture 17 || 18 | Fixture 18 || 19 | Fixture 19 || 20 | Fixture 20 || 21 | Fixture 21 || 22 | Fixture 22 || 23 | Fixture 23 || 28 | Fixture 28,preset:0.55 | preset:0.56,exports\Studio54_main_sequences.xml,True
cue:10:8:Studio54_main_sequences.xml:9,10,8,vrata,5,,Timecode,,,16,,fixture:16,16 | Fixture 16,preset:0.42,exports\Studio54_main_sequences.xml,True
cue:10:9:Studio54_main_sequences.xml:10,10,9,otevreni vrata,3,,,,,11 15 16 111 3 4 5 6 7 8 9 10 12 13 14 17 18 112 41 42 43 44 45 46 47 48 49 50 51 52 65 66 71 72 73 74 75 76 77 78 667 31 32,31 32,fixture:11 | fixture:15 | fixture:16 | fixture:111 | subfixture:111:3 | subfixture:111:4 | subfixture:111:5 | subfixture:111:6 | subfixture:111:7 | subfixture:111:8 | subfixture:111:9 | subfixture:111:10 | subfixture:111:11 | subfixture:111:12 | subfixture:111:13 | subfixture:111:14 | subfixture:111:15 | subfixture:111:16 | subfixture:111:17 | subfixture:111:18 | fixture:112 | subfixture:112:3 | subfixture:112:4 | subfixture:112:5 | subfixture:112:6 | subfixture:112:7 | subfixture:112:8 | subfixture:112:9 | subfixture:112:10 | subfixture:112:11 | subfixture:112:12 | subfixture:112:13 | subfixture:112:14 | subfixture:112:15 | subfixture:112:16 | subfixture:112:17 | subfixture:112:18 | fixture:41 | fixture:42 | fixture:43 | fixture:44 | fixture:45 | fixture:46 | fixture:47 | fixture:48 | fixture:49 | fixture:50 | fixture:51 | fixture:52 | fixture:65 | fixture:66 | fixture:71 | fixture:72 | fixture:73 | fixture:74 | fixture:75 | fixture:76 | fixture:77 | fixture:78 | fixture:667 | channel:31 | channel:32,11 | Fixture 11 || 15 | Fixture 15 || 16 | Fixture 16 || 111 | Fixture 111 || 3 | Fixture 3 || 4 | Fixture 4 || 5 | Fixture 5 || 6 | Fixture 6 || 7 | Fixture 7 || 8 | Fixture 8 || 9 | Fixture 9 || 10 | Fixture 10 || 12 | Fixture 12 || 13 | Fixture 13 || 14 | Fixture 14 || 17 | Fixture 17 || 18 | Fixture 18 || 112 | Fixture 112 || 41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001 || 42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023 || 43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045 || 44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067 || 45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089 || 46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111 || 47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001 || 48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023 || 49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045 || 50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067 || 51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089 || 52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111 || 65 | HotboxW8 5 | 14 Hotbox RGBW 8 channel | 2.249 || 66 | HotboxW8 6 | 14 Hotbox RGBW 8 channel | 2.257 || 71 | HelM1 1 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.001 || 72 | HelM1 2 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.004 || 73 | HelM1 3 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.007 || 74 | HelM1 4 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.010 || 75 | HelM1 5 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.013 || 76 | HelM1 6 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.016 || 77 | HelM1 7 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.019 || 78 | HelM1 8 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.022 || 667 | voko | 17 Arcsource 12 RGB 00 | 9.430 || 31 | Fixture 31 || 32 | Fixture 32,preset:0.55,exports\Studio54_main_sequences.xml,True
cue:10:9.5:Studio54_main_sequences.xml:11,10,9.5,zebrik pryc,,,,,,11,,fixture:11,11 | Fixture 11,,exports\Studio54_main_sequences.xml,True
cue:10:10:Studio54_main_sequences.xml:12,10,10,Par 1,3,,,,,9 18,9 18,channel:9 | channel:18,9 | Fixture 9 || 18 | Fixture 18,,exports\Studio54_main_sequences.xml,True
cue:10:11:Studio54_main_sequences.xml:13,10,11,Par 2,3,,,,,8 17,8 17,channel:8 | channel:17,8 | Fixture 8 || 17 | Fixture 17,,exports\Studio54_main_sequences.xml,True
cue:10:12:Studio54_main_sequences.xml:14,10,12,Par 3,3,,,,,7 16,7 16,channel:7 | channel:16,7 | Fixture 7 || 16 | Fixture 16,,exports\Studio54_main_sequences.xml,True
cue:10:13:Studio54_main_sequences.xml:15,10,13,Par 4,3,,,,,6 15,6 15,channel:6 | channel:15,6 | Fixture 6 || 15 | Fixture 15,,exports\Studio54_main_sequences.xml,True
cue:10:14:Studio54_main_sequences.xml:16,10,14,Par 5,3,,,,,5 14,5 14,channel:5 | channel:14,5 | Fixture 5 || 14 | Fixture 14,,exports\Studio54_main_sequences.xml,True
cue:10:15:Studio54_main_sequences.xml:17,10,15,Par 6,3,,,,,4 13,4 13,channel:4 | channel:13,4 | Fixture 4 || 13 | Fixture 13,,exports\Studio54_main_sequences.xml,True
cue:10:16:Studio54_main_sequences.xml:18,10,16,Par 7,3,,,,,3 12,3 12,channel:3 | channel:12,3 | Fixture 3 || 12 | Fixture 12,,exports\Studio54_main_sequences.xml,True
cue:10:17:Studio54_main_sequences.xml:19,10,17,Par 8,3,,,,,2 11,2 11,channel:2 | channel:11,2 | Fixture 2 || 11 | Fixture 11,,exports\Studio54_main_sequences.xml,True
